video_id,url,title,channel_name,published_at,view_count,persons_found,total_persons
URym1nAxCOY,https://youtu.be/URym1nAxCOY,"Godfather of Jordan Brand Howard ""H"" White Breaks Down His Sneaker Journey | GQ",GQ,2023-06-06T16:00:01Z,104834,Michael Jordan,1
sN4QaqHwKto,https://youtu.be/sN4QaqHwKto,Ludacris Breaks Down His Most Iconic Tracks | GQ,GQ,2023-06-01T16:00:17Z,902223,Justin Bieber,1
2zVd9g8XBi0,https://youtu.be/2zVd9g8XBi0,5 Things That Inspire Tim Cook | GQ,GQ,2023-04-03T16:00:01Z,344462,Tim Cook,1
ZE6aKPjfN6o,https://youtu.be/ZE6aKPjfN6o,Kate Middleton and Princess Charlotte Wear Matching Headpieces at King Charles' Coronation | PEOPLE,People,2023-05-06T12:03:53Z,123508,"Kate Middleton,King Charles,Queen Camilla",3
iNnIzKGXQM8,https://youtu.be/iNnIzKGXQM8,Blake Lively Wore Ryan Reynolds' Shirts and Socks in 'It Ends With Us',People,2024-08-13T16:00:43Z,281584,"Blake Lively,Ryan Reynolds",2
LtlUkpij3dc,https://youtu.be/LtlUkpij3dc,Blake Lively Can’t Keep Her Hands Off Ryan Reynolds,People,2024-08-08T20:11:36Z,193569,"Blake Lively,Ryan Reynolds",2
Lxl5Ee8ltbA,https://youtu.be/Lxl5Ee8ltbA,Blake Lively Reveals the Romantic Gesture Ryan Reynolds Did Every Week When They Began Dating,People,2024-08-08T15:00:17Z,1173072,"Blake Lively,Ryan Reynolds",2
_Qro5ukN0rU,https://youtu.be/_Qro5ukN0rU,Ryan Reynolds and Blake Lively’s Children Have Multiple Passports,People,2024-07-24T14:00:35Z,237012,"Blake Lively,Ryan Reynolds",2
euJNVzkb564,https://youtu.be/euJNVzkb564,"Blake Lively Jokes Ryan Reynolds is ""Supporting Me"" at the 'Deadpool & Wolverine' Premiere",People,2024-07-23T15:16:15Z,145697,"Blake Lively,Ryan Reynolds",2
8S99iQH2Rvg,https://youtu.be/8S99iQH2Rvg,Ryan Reynolds & Hugh Jackman Interview Each Other | PEOPLE,People,2024-05-29T12:02:42Z,2572856,"Hugh Jackman,Ryan Reynolds",2
Kpzcd-v1cgo,https://youtu.be/Kpzcd-v1cgo,"Robert De Niro Reacts to Family Photos, 'The Godfather,' & His Oscar Win for 'Raging Bull' | PEOPLE",People,2024-02-07T17:00:12Z,244651,"Martin Scorsese,Robert De Niro",2
mVy3qzN1NjM,https://youtu.be/mVy3qzN1NjM,Eva Mendes Dances to Dua Lipa's 'Dance The Night' | PEOPLE,People,2023-08-03T18:32:55Z,549279,"Dua Lipa,Ryan Gosling",2
bvVAxq4mpKI,https://youtu.be/bvVAxq4mpKI,Margot Robbie never kissed Ryan Gosling #Barbie,People,2023-07-21T19:00:30Z,660280,"Margot Robbie,Ryan Gosling",2
acAa-svAe70,https://youtu.be/acAa-svAe70,"Rachael Ray Bids Farewell to Her Show with Tears, Pasta and a Send-Off from Oprah Winfrey | PEOPLE",People,2023-05-25T18:23:33Z,109734,"Michelle Obama,Oprah Winfrey",2
gFymQEetQ-Y,https://youtu.be/gFymQEetQ-Y,Ryan Reynolds Found Blake Lively's Favorite Teacher for Her Birthday #Shorts,People,2023-02-15T15:01:12Z,894385,"Blake Lively,Ryan Reynolds",2
t-CaVD7bm-g,https://youtu.be/t-CaVD7bm-g,Ben Affleck & Jennifer Lopez Star in Dunkin's Super Bowl Ad and He Reveals His Coffee Order | PEOPLE,People,2023-02-13T00:30:30Z,1107393,"Ben Affleck,Jennifer Lopez",2
mOxZS2x9jnk,https://youtu.be/mOxZS2x9jnk,Ariana Grande Saw 'Bridgerton' Choreography on the Set of 'Wicked',People,2024-11-19T20:00:32Z,136946,Ariana Grande,1
GSmCBaz3Qwc,https://youtu.be/GSmCBaz3Qwc,Ariana Grande Watches 'Bridgerton' with Co-Star Jonathan Bailey,People,2024-11-17T17:00:21Z,760386,Ariana Grande,1
AhMHwuETMP8,https://youtu.be/AhMHwuETMP8,"Ariana Grande Is ""Forever Changed"" by 'Wicked' Hair Flips: ""Mostly My Spinal Column""",People,2024-11-16T17:00:14Z,498992,Ariana Grande,1
wEoNQAb2NJE,https://youtu.be/wEoNQAb2NJE,Chris Evans Shares His Wife's Holiday Traditions For Their Family,People,2024-11-15T17:01:06Z,190408,Chris Evans,1
ZGVSJ4TJKJ8,https://youtu.be/ZGVSJ4TJKJ8,Chris Evans and Dwayne Johnson Interview Each Other | PEOPLE,People,2024-11-13T17:00:37Z,265203,Chris Evans,1
gtzIVYGoWcA,https://youtu.be/gtzIVYGoWcA,Benny Blanco Talks Dating Selena Gomez,People,2024-11-11T23:00:24Z,2364967,Selena Gomez,1
uKwlv9CVIOo,https://youtu.be/uKwlv9CVIOo,How Benny Blanco Won Over Selena Gomez | PEOPLE,People,2024-11-11T13:01:11Z,230610,Selena Gomez,1
kE-e5LQJv4k,https://youtu.be/kE-e5LQJv4k,Jennifer Aniston and Lisa Kudrow Share What They Took From the 'Friends' Set,People,2024-09-22T14:00:45Z,156159,Jennifer Aniston,1
DMXOMS0MRbk,https://youtu.be/DMXOMS0MRbk,Snoop Dogg's 9 Rules to Live By | PEOPLE,People,2024-09-11T14:00:15Z,113816,Snoop Dogg,1
pEGitowDqEw,https://youtu.be/pEGitowDqEw,'It Ends With Us' Star Brandon Sklenar Praises Blake Lively and Justin Baldoni,People,2024-08-14T22:00:35Z,253049,Blake Lively,1
ThGwV1tvbAw,https://youtu.be/ThGwV1tvbAw,"Kevin Costner Reacts to Photos of Whitney Houston, Yellowstone & More | PEOPLE",People,2024-06-18T12:00:56Z,251290,Kevin Costner,1
13cI1yPRMrw,https://youtu.be/13cI1yPRMrw,"Joey King can't stop singing Sabrina Carpenter's ""Please Please Please""",People,2024-06-11T22:00:00Z,378110,Sabrina Carpenter,1
79Waa2wlVvk,https://youtu.be/79Waa2wlVvk,Ryan Gosling and Lookalikes Wow with Fiery Stunt on The Fall Guy Red Carpet,People,2024-05-04T15:00:10Z,102130,Ryan Gosling,1
-kLTuETXU04,https://youtu.be/-kLTuETXU04,"Eva Mendes Reveals Her 3 Biggest Priorities: Ryan Gosling, Her Kids and Herself",People,2024-05-02T22:00:00Z,956361,Ryan Gosling,1
IyB0KetOA90,https://youtu.be/IyB0KetOA90,Ryan Gosling's kids didn't want him to be set on fire while filming 'The Fall Guy',People,2024-04-24T22:07:48Z,969902,Ryan Gosling,1
Y6-ejTFDPe4,https://youtu.be/Y6-ejTFDPe4,Billie Eilish Tells Coachella Crowd She Loves Them Before Taking the Stage,People,2024-04-15T14:54:40Z,249227,Billie Eilish,1
fPmUhd9L1KI,https://youtu.be/fPmUhd9L1KI,Matthew McConaughey Breaks Down His Most Iconic Roles | PEOPLE,People,2024-04-10T16:00:28Z,189630,Jennifer Lopez,1
quYFS0R7pRY,https://youtu.be/quYFS0R7pRY,"Cillian Murphy, Emily Blunt & Robert Downey Jr. React To Tweets About 'Oppenheimer'",People,2024-03-08T19:18:19Z,2341003,Robert Downey Jr.,1
K8VaAuZywj4,https://youtu.be/K8VaAuZywj4,Kelly Clarkson on Life After Divorce & Moving to NYC | PEOPLE,People,2024-01-03T13:03:03Z,562018,Kelly Clarkson,1
5GBthHX8XMs,https://youtu.be/5GBthHX8XMs,"Oprah Winfrey on Turning 70 and How 'The Color Purple' ""Changed Everything"" | People",People,2023-12-13T13:02:24Z,307502,Oprah Winfrey,1
9q8bTbuxgOE,https://youtu.be/9q8bTbuxgOE,Matthew Perry Dead at 54 After Apparent Drowning | PEOPLE,People,2023-10-29T01:28:48Z,390447,Matthew Perry,1
LrRPvWSM0IQ,https://youtu.be/LrRPvWSM0IQ,Gwen Stefani Reflects on Her First Public Date with Blake Shelton,People,2023-10-19T20:33:40Z,267241,Blake Shelton,1
hcNykC7OBfg,https://youtu.be/hcNykC7OBfg,"Jada Pinkett Smith on the Oscars 'Slap', Marriage to Will Smith & Her Journey to Hollywood  | PEOPLE",People,2023-10-14T01:12:43Z,342164,Will Smith,1
p8m6vzCtVnA,https://youtu.be/p8m6vzCtVnA,Jada Pinkett Smith Denies Being in an Open Marriage with Will Smith | PEOPLE,People,2023-10-11T17:59:44Z,160019,Will Smith,1
kx5g1eEaSZ8,https://youtu.be/kx5g1eEaSZ8,"Gwen Stefani ""Felt Home"" When She Met Blake Shelton #Shorts",People,2023-09-28T16:00:37Z,513992,Blake Shelton,1
fat9SVyqwR0,https://youtu.be/fat9SVyqwR0,"Gwen Stefani Gets Candid on Life in Oklahoma With Blake Shelton, Rock Stardom, & Motherhood | PEOPLE",People,2023-09-27T12:03:01Z,289956,Blake Shelton,1
o7axZc_u3Fk,https://youtu.be/o7axZc_u3Fk,Kate Middleton Quietly Showed She's a Master of Royal Protocol While Out with Princess Anne | PEOPLE,People,2023-08-14T20:51:27Z,267658,Kate Middleton,1
CZ4X0KKh5V8,https://youtu.be/CZ4X0KKh5V8,All of the Iconic Dolls That Inspired Margot Robbie's 'Barbie' Press Tour Looks | PEOPLE,People,2023-07-19T22:00:11Z,112101,Margot Robbie,1
B7CyLFPq5mA,https://youtu.be/B7CyLFPq5mA,Ryan Gosling's kids coached him 'Barbie',People,2023-07-19T18:00:05Z,110461,Ryan Gosling,1
xyMALUZBh1s,https://youtu.be/xyMALUZBh1s,'The Summer I Turned Pretty' Star Lola Tung Gushes About Taylor Swift #Shorts,People,2023-07-07T17:23:29Z,316092,Taylor Swift,1
Nnc6260FwEY,https://youtu.be/Nnc6260FwEY,Blake Lively Does All of Her Own Styling #Shorts,People,2023-05-31T20:09:06Z,2675259,Blake Lively,1
vuax8bLulzY,https://youtu.be/vuax8bLulzY,"Queen of Rock 'n' Roll Tina Turner Dead at 83 After ""Long Illness"" | PEOPLE",People,2023-05-24T20:02:33Z,100383,Tina Turner,1
MWXlB9rAPHM,https://youtu.be/MWXlB9rAPHM,Harrison Ford and Calista Flockhart Share Sweet Moment Ahead of 'Indiana Jones' Premiere | PEOPLE,People,2023-05-19T15:55:03Z,129289,Harrison Ford,1
DB7wmbk_a6E,https://youtu.be/DB7wmbk_a6E,"Carl Lentz Admits to ""Inappropriate Relationship"" with Nanny in 'The Secrets of Hillsong' | PEOPLE",People,2023-05-15T20:59:22Z,113601,Justin Bieber,1
5Uf-k3YHoF4,https://youtu.be/5Uf-k3YHoF4,Prince George and Princess Charlotte Dance Along to Lionel Richie at Coronation Concert | PEOPLE,People,2023-05-08T20:00:02Z,196372,Kate Middleton,1
zFUffZq02Tw,https://youtu.be/zFUffZq02Tw,"Prince George, Princess Charlotte and Prince Louis Attend Grandfather King Charles' Coronation",People,2023-05-06T12:30:02Z,104314,King Charles,1
DWuFRI99r30,https://youtu.be/DWuFRI99r30,Ed Sheeran Tears Up over Wife Cherry's Cancer Diagnosis | PEOPLE,People,2023-05-02T18:23:20Z,337991,Ed Sheeran,1
sssNus68IpI,https://youtu.be/sssNus68IpI,Kim Kardashian Arrives at Met Gala Covered in Pearls #Shorts,People,2023-05-02T00:59:19Z,1118486,Kim Kardashian,1
1QaTJ_Y2vWQ,https://youtu.be/1QaTJ_Y2vWQ,Chris Evans Says He's Been Ghosted Before #Shorts,People,2023-04-19T18:00:02Z,106998,Chris Evans,1
TRfZGCbCKDE,https://youtu.be/TRfZGCbCKDE,"Chris Evans & Ana de Armas on Reuniting for 'Ghosted' and Their ""Easy"" Chemistry | PEOPLE",People,2023-04-18T20:00:08Z,281456,Chris Evans,1
o82FU0nVTv8,https://youtu.be/o82FU0nVTv8,"The Best Met Gala Looks of All Time Part 1: Zendaya, Blake Lively and More! #Shorts",People,2023-04-17T18:30:26Z,622555,Blake Lively,1
ih4-RJ9eq6o,https://youtu.be/ih4-RJ9eq6o,"Chris Pratt Says Son Jack ""Freaked Out"" Seeing Dad in 'Super Mario Bros. Movie'",People,2023-04-03T16:03:18Z,113844,Chris Pratt,1
0xFRhFAokaI,https://youtu.be/0xFRhFAokaI,*NSYNC Talks Iconic and Never-Before-Heard Stories 25 Years After U.S. Debut Album | PEOPLE,People,2023-03-23T18:00:00Z,119184,Justin Timberlake,1
Eee3KY5Z468,https://youtu.be/Eee3KY5Z468,Lady Gaga Helps a Photographer After He Falls on the Oscars Carpet #Shorts #Oscars,People,2023-03-13T00:01:34Z,467410,Lady Gaga,1
SLU23ilul3w,https://youtu.be/SLU23ilul3w,Kate Middleton Had the Perfect Response to a Man Who Was Nervous to Take a Selfie with Her | PEOPLE,People,2023-01-31T17:20:19Z,470382,Kate Middleton,1
TrAwhy5AbA0,https://youtu.be/TrAwhy5AbA0,How Ariana Grande's Vocal Coach Brought 'Wicked' to Life Through Song | Vanity Fair,Vanity Fair,2025-02-25T17:00:11Z,207964,"Angelina Jolie,Ariana Grande,Bob Dylan,Sabrina Carpenter",4
WixaBEPMACo,https://youtu.be/WixaBEPMACo,Ed Sheeran Takes a Lie Detector Test | Vanity Fair,Vanity Fair,2025-05-15T16:00:10Z,117844,"Ed Sheeran,Harry Styles,Selena Gomez",3
Xenstc6mHWs,https://youtu.be/Xenstc6mHWs,Ryan Reynolds & Hugh Jackman Take Lie Detector Tests | Vanity Fair,Vanity Fair,2024-07-26T16:00:09Z,6226254,"Blake Lively,Hugh Jackman,Ryan Reynolds",3
sqMBTSyQXdE,https://youtu.be/sqMBTSyQXdE,Wicked's Ariana Grande & Cynthia Erivo Take Lie Detector Tests | Vanity Fair,Vanity Fair,2024-09-30T12:00:03Z,5973297,"Ariana Grande,King Charles",2
CpirF3zKjLA,https://youtu.be/CpirF3zKjLA,"Jeff Goldblum Rewatches Wicked, Jurassic Park, The Big Chill & More | Vanity Fair",Vanity Fair,2024-09-04T16:00:02Z,192248,"Ariana Grande,Steven Spielberg",2
shM01kLTSc4,https://youtu.be/shM01kLTSc4,One thing Ryan Reynolds & Hugh Jackman can't lie about: Paul Rudd's inability to age.,Vanity Fair,2024-07-30T19:00:02Z,776141,"Hugh Jackman,Ryan Reynolds",2
ZMUpgYXi_pg,https://youtu.be/ZMUpgYXi_pg,Ryan Reynolds and Hugh Jackman are ready to confess.,Vanity Fair,2024-07-30T16:00:13Z,3412445,"Hugh Jackman,Ryan Reynolds",2
HCvpVtJTzC0,https://youtu.be/HCvpVtJTzC0,Sabrina Carpenter Gets Ready for the Vanity Fair Oscar Party | To The Nines | Vanity Fair,Vanity Fair,2024-03-11T15:15:02Z,2147106,"Sabrina Carpenter,Taylor Swift",2
amvFrvleMoc,https://youtu.be/amvFrvleMoc,"Vanity Fair Oscar Party 2024: Best Red Carpet Moments (ft. Sydney Sweeney, Jennifer Coolidge & More)",Vanity Fair,2024-03-11T10:30:01Z,108960,"Margot Robbie,Paris Hilton",2
NVe0GYvgNm8,https://youtu.be/NVe0GYvgNm8,"Gwyneth Paltrow Rewatches Iron Man, Glee, The Royal Tenenbaums & More | Vanity Fair",Vanity Fair,2025-03-18T16:00:02Z,105759,Gwyneth Paltrow,1
hhGp1XV683k,https://youtu.be/hhGp1XV683k,You can expect multiple nights of chaos from Lady Gaga's Coachella set.,Vanity Fair,2025-02-21T17:00:10Z,619162,Lady Gaga,1
txEqxvNt3Eo,https://youtu.be/txEqxvNt3Eo,Would Lady Gaga ever be a Real Housewife?,Vanity Fair,2025-02-20T20:00:02Z,327247,Lady Gaga,1
3EVrS7yU1Qc,https://youtu.be/3EVrS7yU1Qc,Lady Gaga Takes a Lie Detector Test | Vanity Fair,Vanity Fair,2025-02-19T17:00:03Z,1686994,Lady Gaga,1
fExEyEQdii0,https://youtu.be/fExEyEQdii0,"Alan Cumming Rewatches Spy Kids, GoldenEye, Traitors & More | Vanity Fair",Vanity Fair,2025-02-05T17:00:01Z,410059,Tom Cruise,1
5zku7VxyU2A,https://youtu.be/5zku7VxyU2A,Billie Eilish's favorite artists over the years.,Vanity Fair,2025-01-01T17:00:04Z,1858539,Billie Eilish,1
LNbC2W7gyaE,https://youtu.be/LNbC2W7gyaE,Mission accomplished for Billie Eilish.,Vanity Fair,2024-12-20T17:00:10Z,174003,Billie Eilish,1
GQNGxmKHurc,https://youtu.be/GQNGxmKHurc,Billie Eilish will make an exception for Charli XCX.,Vanity Fair,2024-12-19T17:00:10Z,1215153,Billie Eilish,1
PsHx7bMIFC4,https://youtu.be/PsHx7bMIFC4,"Billie Eilish: Same Interview, The Eighth Year | Vanity Fair",Vanity Fair,2024-12-18T17:00:03Z,6660472,Billie Eilish,1
cbYfc5_4850,https://youtu.be/cbYfc5_4850,Eight years and counting.,Vanity Fair,2024-12-16T20:00:03Z,302179,Billie Eilish,1
nOpHUzILBPg,https://youtu.be/nOpHUzILBPg,"Billie Eilish: Same Interview, The Eighth Year (Coming Soon)",Vanity Fair,2024-12-11T17:00:04Z,1196388,Billie Eilish,1
dCW0bNUPY5o,https://youtu.be/dCW0bNUPY5o,Ain't that the truth? Dev Patel & Nicole Kidman join forces for #VFHollywood.,Vanity Fair,2024-11-27T17:00:11Z,112743,Nicole Kidman,1
a8d-Xj2V4Zg,https://youtu.be/a8d-Xj2V4Zg,"Sacha Baron Cohen Rewatches Borat, Talladega Nights, Da Ali G Show & More | Vanity Fair",Vanity Fair,2024-11-12T17:00:03Z,1464168,Donald Trump,1
K1WpWk3txLY,https://youtu.be/K1WpWk3txLY,Ariana Grande's resting constant fret face is very real.,Vanity Fair,2024-11-11T20:00:03Z,3637816,Ariana Grande,1
WQJKoKpaq1M,https://youtu.be/WQJKoKpaq1M,Does Ariana Grande really love her fans?,Vanity Fair,2024-11-11T18:59:02Z,799112,Ariana Grande,1
xO5kZpNzfr8,https://youtu.be/xO5kZpNzfr8,We all need a Stephanie in our lives.,Vanity Fair,2024-11-07T20:00:03Z,256638,Ariana Grande,1
zFtiVvyQ5so,https://youtu.be/zFtiVvyQ5so,"Ariana Grande says not today, not ever again, Satan.",Vanity Fair,2024-11-06T20:00:02Z,299461,Ariana Grande,1
Qw29PIGd0MU,https://youtu.be/Qw29PIGd0MU,Ariana Grande would like to leave the past in the past.,Vanity Fair,2024-11-06T17:00:05Z,303891,Ariana Grande,1
tJl-H7tKwE4,https://youtu.be/tJl-H7tKwE4,"Billie Eilish reveals her ""villain origin story"" for acting.",Vanity Fair,2024-11-01T17:10:08Z,6058973,Billie Eilish,1
Oj4PcbJspM8,https://youtu.be/Oj4PcbJspM8,"""When you are a child and a teenager, emotion is the most intense thing in the world.""",Vanity Fair,2024-10-28T16:00:04Z,147798,Billie Eilish,1
YN8JkmHf_FU,https://youtu.be/YN8JkmHf_FU,"When it comes to her public image, Billie Eilish was just ""doing whatever she was doing.""",Vanity Fair,2024-10-25T16:00:05Z,246476,Billie Eilish,1
lwVCyVnApxI,https://youtu.be/lwVCyVnApxI,Sweetpea's Ella Purnell Takes a Lie Detector Test | Vanity Fair,Vanity Fair,2024-10-23T16:00:02Z,317217,Margot Robbie,1
fdVYLGWN9PI,https://youtu.be/fdVYLGWN9PI,Has Ariana Grande ever gotten confronted about a celebrity impersonation?,Vanity Fair,2024-10-04T17:15:02Z,1149088,Ariana Grande,1
GZLay3ULIn4,https://youtu.be/GZLay3ULIn4,"Billie Eilish Breaks Down Her Career, from 'Ocean Eyes' to 'Barbie' | Vanity Fair",Vanity Fair,2024-10-03T16:00:02Z,2535641,Billie Eilish,1
iVlsp-0nQaY,https://youtu.be/iVlsp-0nQaY,Ariana Grande confirms which cosmetic procedures she has and has NOT gotten.,Vanity Fair,2024-10-02T17:35:02Z,32284121,Ariana Grande,1
FNUJl7Wl2Qw,https://youtu.be/FNUJl7Wl2Qw,"Dakota Johnson Rewatches The Social Network, Suspiria, The Peanut Butter Falcon & More | Vanity Fair",Vanity Fair,2024-09-26T16:00:02Z,239684,Barack Obama,1
5LArPOwZAlQ,https://youtu.be/5LArPOwZAlQ,"Jake, please respond to Selena's texts.",Vanity Fair,2024-09-18T16:00:09Z,1349935,Selena Gomez,1
IBlmAQKYagY,https://youtu.be/IBlmAQKYagY,"Selena Gomez Rewatches Emilia Pérez, Spring Breakers & More | Vanity Fair",Vanity Fair,2024-09-09T12:00:02Z,1447734,Selena Gomez,1
MRgrN9OtdJQ,https://youtu.be/MRgrN9OtdJQ,The rumors are true... There's nothing Blake Lively can't do.,Vanity Fair,2024-08-14T16:00:05Z,347309,Blake Lively,1
hmlwQLtlxu0,https://youtu.be/hmlwQLtlxu0,Blake Lively & 'It Ends with Us' Cast Test How Well They Know Each Other | Vanity Fair,Vanity Fair,2024-08-12T16:00:03Z,139458,Blake Lively,1
xZnK3H_-PYc,https://youtu.be/xZnK3H_-PYc,Even Sabrina feels ugly sometimes,Vanity Fair,2024-06-25T16:45:01Z,2096673,Sabrina Carpenter,1
RBqHHpPoFks,https://youtu.be/RBqHHpPoFks,"Sabrina Carpenter is a normal amount of h*rny, thank you",Vanity Fair,2024-06-24T16:00:05Z,2463749,Sabrina Carpenter,1
i6ALbJmMw_M,https://youtu.be/i6ALbJmMw_M,Sabrina Carpenter Creates Her Self Portrait | Vanity Fair,Vanity Fair,2024-06-20T12:00:01Z,909157,Sabrina Carpenter,1
zrxGaPkN5Mw,https://youtu.be/zrxGaPkN5Mw,Nicole Kidman & Reese Witherspoon Reunite 5 Years After 'Big Little Lies' | Vanity Fair,Vanity Fair,2024-06-05T16:00:02Z,398723,Nicole Kidman,1
OP61CVFkhmo,https://youtu.be/OP61CVFkhmo,Allison Williams & Ebon Moss-Bachrach Reunite 7 Years After 'Girls' | Vanity Fair,Vanity Fair,2024-05-28T16:00:04Z,281278,Kelly Clarkson,1
6q3zL2CEnsE,https://youtu.be/6q3zL2CEnsE,"Ryan Gosling, Emily Blunt & David Leitch Break Down 'The Fall Guy' Stunt Scene | Vanity Fair",Vanity Fair,2024-05-03T16:00:04Z,202336,Ryan Gosling,1
5NxT7xrxDGk,https://youtu.be/5NxT7xrxDGk,Is Chris Hemsworth the favorite Hemsworth brother? At least he thinks so.,Vanity Fair,2024-05-01T16:00:14Z,114369,Chris Hemsworth,1
nB-5SEW3iC4,https://youtu.be/nB-5SEW3iC4,Chris Hemsworth Takes a Lie Detector Test | Vanity Fair,Vanity Fair,2024-04-30T11:00:01Z,775362,Chris Hemsworth,1
Ry3ISTkKdvc,https://youtu.be/Ry3ISTkKdvc,"Pedro Pascal, Jenna Ortega & More Stars Answer Questions About Hollywood | Vanity Fair",Vanity Fair,2024-02-21T12:30:02Z,1047505,Ralph Lauren,1
XODlOjbDqDw,https://youtu.be/XODlOjbDqDw,Billie Eilish is ready to talk ad-libs.,Vanity Fair,2024-02-14T17:00:12Z,773552,Billie Eilish,1
WKhxWEgXdsA,https://youtu.be/WKhxWEgXdsA,"Billie Eilish and FINNEAS on finding the perfect delivery of ""What Was I Made For""",Vanity Fair,2024-02-12T17:00:16Z,2479826,Billie Eilish,1
G7dVn0f1bPg,https://youtu.be/G7dVn0f1bPg,Donald Glover & Maya Erskine Take Lie Detector Tests | Vanity Fair,Vanity Fair,2024-02-02T17:00:01Z,630853,Angelina Jolie,1
lzLm2e0Fztw,https://youtu.be/lzLm2e0Fztw,"Oppenheimer According to Cillian Murphy, Robert Downey Jr. and Emily Blunt | Vanity Fair",Vanity Fair,2024-01-19T17:00:01Z,749188,Robert Downey Jr.,1
mewdcHIvMmA,https://youtu.be/mewdcHIvMmA,How Billie Eilish and FINNEAS Created Oscar-Winning 'What Was I Made For' | Vanity Fair,Vanity Fair,2023-12-07T13:30:01Z,3219534,Billie Eilish,1
cn1QU8pCFVw,https://youtu.be/cn1QU8pCFVw,90 Day Fiance is Dua Lipa's only exception.,Vanity Fair,2023-11-09T17:00:12Z,1501152,Dua Lipa,1
R_yQT-ErPyU,https://youtu.be/R_yQT-ErPyU,Julia Fox Takes a Lie Detector Test | Vanity Fair,Vanity Fair,2023-10-25T16:00:06Z,481369,Kim Kardashian,1
ECsHd9FOOhs,https://youtu.be/ECsHd9FOOhs,Troye Sivan Takes a Lie Detector Test | Vanity Fair,Vanity Fair,2023-08-16T16:00:10Z,897367,Lady Gaga,1
VQJ2V7s6Pro,https://youtu.be/VQJ2V7s6Pro,Riley Keough Reflects On Life Changing Moments | Vanity Fair,Vanity Fair,2023-08-08T16:00:02Z,229670,Lisa Marie,1
GzToq-kWQiM,https://youtu.be/GzToq-kWQiM,How Robert Downey Jr. Got Cast as Iron Man,Vanity Fair,2023-08-07T16:00:08Z,242302,Robert Downey Jr.,1
yE-8iTNMlro,https://youtu.be/yE-8iTNMlro,"Robert Downey Jr. Breaks Down His Career, from 'Iron Man' to 'Oppenheimer' | Vanity Fair",Vanity Fair,2023-07-21T16:00:09Z,3847002,Robert Downey Jr.,1
ok_pp7vt1Ls,https://youtu.be/ok_pp7vt1Ls,Trixie Mattel Approves of Margot Robbie as Barbie,Vanity Fair,2023-07-20T16:00:08Z,4000555,Margot Robbie,1
j7QCOV9V2Hs,https://youtu.be/j7QCOV9V2Hs,'Barbie' Cast Test How Well They Know Each Other | Vanity Fair,Vanity Fair,2023-07-19T16:00:02Z,1044818,Margot Robbie,1
wYV3FCH3vKA,https://youtu.be/wYV3FCH3vKA,"Margot Robbie, Issa Rae, Kate McKinnon & More at 'Barbie' Premiere",Vanity Fair,2023-07-18T16:00:11Z,289156,Margot Robbie,1
DaB_aqdDWUw,https://youtu.be/DaB_aqdDWUw,Ben Affleck & Matt Damon Reflect on Their Careers Together | Vanity Fair,Vanity Fair,2023-04-26T16:00:14Z,4718925,Ben Affleck,1
s1UhSZRNS80,https://youtu.be/s1UhSZRNS80,Ana de Armas & Chris Evans Test How Well They Know Each Other | Vanity Fair Game Show,Vanity Fair,2023-04-24T16:00:10Z,852837,Chris Evans,1
G90J1CU07VQ,https://youtu.be/G90J1CU07VQ,Paul Mescal Plays Six Degrees of Separation,Vanity Fair,2023-04-05T16:00:06Z,504494,Ryan Gosling,1
qG00TtRBSt8,https://youtu.be/qG00TtRBSt8,Keke Palmer Thought Angela Bassett Was Tina Turner For Years,Vanity Fair,2023-03-10T16:55:02Z,135652,Tina Turner,1
VNvOhlLtGk0,https://youtu.be/VNvOhlLtGk0,Selena Gomez Makes a Late Night Snack | Vanity Fair,Vanity Fair,2023-02-15T17:00:10Z,999899,Selena Gomez,1
6DqIW4-hWrA,https://youtu.be/6DqIW4-hWrA,The Official Golden Globes Pre-Show presented by Variety | ET,Variety,2025-01-06T01:13:25Z,626552,"Angelina Jolie,Ariana Grande,Harrison Ford,Nicole Kidman,Selena Gomez",5
ay1tJGqCkUM,https://youtu.be/ay1tJGqCkUM,George Clooney & Patti LuPone | Actors on Actors: Broadway,Variety,2025-04-22T15:00:04Z,133227,"Donald Trump,Elon Musk,George Clooney",3
4n1GOZWVAuw,https://youtu.be/4n1GOZWVAuw,The Best 'Know Their Lines' | 2025 Edition,Variety,2025-02-13T18:46:57Z,231954,"Jennifer Lopez,Margot Robbie,Ryan Gosling",3
WuKHOth3CwA,https://youtu.be/WuKHOth3CwA,What's Ryan Reynolds' favorite Taylor Swift song?,Variety,2024-07-11T16:00:23Z,211887,"Hugh Jackman,Ryan Reynolds,Taylor Swift",3
ebGnrGhBj4U,https://youtu.be/ebGnrGhBj4U,"How Well Do Ryan Reynolds, Hugh Jackman & 'Deadpool & Wolverine' Director Shawn Levy Know Each Other",Variety,2024-07-10T15:53:33Z,1118760,"Hugh Jackman,Ryan Reynolds,Taylor Swift",3
hvMp4SRz-3w,https://youtu.be/hvMp4SRz-3w,The Official Golden Globes Pre-Show presented by Variety | ET,Variety,2024-01-08T01:09:28Z,587493,"Billie Eilish,Jennifer Lopez,Margot Robbie",3
eWXo2scemG0,https://youtu.be/eWXo2scemG0,"Ice Spice Talks Taylor Swift Friendship “That’s My Sis,"" Her Dunkin' Donuts Collab, and VMAs Win",Variety,2023-09-28T15:00:25Z,293444,"Ben Affleck,Nicki Minaj,Taylor Swift",3
